#year	doy	hr	Fe1p2	Fe130
2004	184	20	2.0725	4.4991
2004	184	21	2.0843	4.5913
2004	184	22	2.0797	4.5507
2004	184	23	2.0348	5.2634
2004	185	0	2.0975	4.8264
2004	185	1	2.1263	4.7656
2004	185	2	2.1455	4.6243
2004	185	3	2.1616	4.5953
2004	185	4	2.1771	4.5868
2004	185	5	2.1963	4.5880
2004	185	6	2.1982	4.5762
2004	185	7	2.1963	4.5533
2004	185	8	2.1860	4.5350
2004	185	9	2.1594	4.5204
2004	185	10	2.1499	4.4876
2004	185	11	2.1469	4.4588
2004	185	12	2.1475	4.4203
2004	185	13	2.1289	4.4317
2004	185	14	2.1056	4.3638
2004	185	15	2.0738	4.3874
2004	185	16	2.0474	4.3546
2004	185	17	2.0137	4.3202
2004	185	18	2.0115	4.3870
2004	185	19	2.0452	4.3370
2004	185	20	2.0696	4.3596
2004	185	21	2.0680	4.3922
2004	185	22	2.0715	4.3952
2004	185	23	2.0341	4.4043
2004	186	0	2.0661	4.4420
2004	186	1	2.0967	4.4580
2004	186	2	2.1298	4.3861
2004	186	3	2.1344	4.3468
2004	186	4	2.1372	4.3477
2004	186	5	2.1384	4.3235
2004	186	6	2.1375	4.3029
2004	186	7	2.1247	4.2909
2004	186	8	2.1131	4.3379
2004	186	9	2.0835	4.3139
2004	186	10	2.0833	4.2927
2004	186	11	2.0517	4.4169
2004	186	12	2.0293	4.4317
2004	186	13	2.0231	4.3884
2004	186	14	1.9823	4.3480
2004	186	15	1.9586	4.3567
2004	186	16	1.8977	4.3786
2004	186	17	1.8834	4.3431
2004	186	18	1.9344	4.3371
2004	186	19	1.9790	4.3040
2004	186	20	1.9879	4.3468
2004	186	21	1.9837	4.3481
2004	186	22	1.9814	4.3354
2004	186	23	1.9633	4.3977
2004	187	0	1.9706	4.3608
2004	187	1	1.9875	4.3884
2004	187	2	2.0117	4.3136
2004	187	3	1.9776	4.2144
2004	187	4	1.9558	4.1202
2004	187	5	1.9298	4.0999
2004	187	6	1.8948	4.0725
2004	187	7	1.8530	4.0433
2004	187	8	1.8422	4.0345
2004	187	9	1.8164	4.0321
2004	187	10	1.7976	4.0236
2004	187	11	1.8328	4.0643
2004	187	12	1.8280	4.0238
2004	187	13	1.8435	3.9473
2004	187	14	1.8184	3.9829
2004	187	15	1.7686	3.9815
2004	187	16	1.7158	3.9626
2004	187	17	1.6923	3.9751
2004	187	18	1.7584	3.9855
2004	187	19	1.8096	3.9240
2004	187	20	1.8107	3.9703
2004	187	21	1.8321	4.0166
2004	187	22	1.8186	4.1342
2004	187	23	1.7708	4.5962
2004	188	0	1.7832	4.4863
2004	188	1	1.7991	4.2880
2004	188	2	1.8122	4.2004
2004	188	3	1.8340	4.2120
2004	188	4	1.8772	4.8335
2004	188	5	1.9303	4.9379
2004	188	6	1.9209	4.7355
2004	188	7	1.9075	4.6110
2004	188	8	1.9157	4.5118
2004	188	9	1.9096	4.4528
2004	188	10	1.8906	4.4331
2004	188	11	1.8494	4.3560
2004	188	12	1.8058	4.2742
2004	188	13	1.7370	4.2550
2004	188	14	1.6404	4.2485
2004	188	15	1.6163	4.1072
2004	188	16	1.5269	4.2528
2004	188	17	1.5550	4.2345
2004	188	18	1.6137	4.2412
2004	188	19	1.6767	4.2401
2004	188	20	1.7111	4.2114
2004	188	21	1.7149	4.2234
2004	188	22	1.6904	4.2200
2004	188	23	1.6229	4.2253
2004	189	0	1.5862	4.2442
2004	189	1	1.6660	4.2274
2004	189	2	1.6995	4.2208
2004	189	3	1.7305	4.2229
2004	189	4	1.7230	4.2470
2004	189	5	1.7581	4.2620
2004	189	6	1.7417	4.3345
2004	189	7	1.7066	4.2585
2004	189	8	1.7386	4.2242
2004	189	9	1.7292	4.1772
2004	189	10	1.6964	4.1942
2004	189	11	1.6727	4.1911
2004	189	12	1.6457	4.1574
2004	189	13	1.6110	4.1493
2004	189	14	1.5925	4.1415
2004	189	15	1.5460	4.1134
2004	189	16	1.4947	4.1085
2004	189	17	1.5131	4.0947
2004	189	18	1.5931	4.0694
2004	189	19	1.6264	4.0555
2004	189	20	1.6229	4.0861
2004	189	21	1.6317	4.0810
2004	189	22	1.6193	4.1042
2004	189	23	1.5654	4.1171
2004	190	0	1.6066	4.1174
2004	190	1	1.6591	4.1254
2004	190	2	1.6898	4.1196
2004	190	3	1.7027	4.1090
2004	190	4	1.6963	4.1264
2004	190	5	1.6781	4.1430
2004	190	6	1.6576	4.1357
2004	190	7	1.6501	4.1353
2004	190	8	1.6501	4.1432
2004	190	9	1.6162	4.1367
2004	190	10	1.5937	4.1214
2004	190	11	1.5945	4.1081
2004	190	12	1.5883	4.0871
2004	190	13	1.5688	4.0717
2004	190	14	1.5317	4.0561
2004	190	15	1.4860	4.0403
2004	190	16	1.4561	4.0192
2004	190	17	1.4322	4.0060
2004	190	18	1.4943	4.0015
2004	190	19	1.5290	3.9985
2004	190	20	1.5459	4.0019
2004	190	21	1.5694	4.0029
2004	190	22	1.5638	4.0135
2004	190	23	1.5153	4.0235
2004	191	0	1.5862	4.0395
2004	191	1	1.6411	4.0451
2004	191	2	1.7011	4.0154
2004	191	3	1.7184	4.0076
2004	191	4	1.7482	3.9752
2004	191	5	1.7448	3.8914
2004	191	6	1.6668	3.9157
2004	191	7	1.5729	3.9061
2004	191	8	1.4994	3.8380
2004	191	9	1.4057	3.8553
2004	191	10	1.4057	3.8424
2004	191	11	1.3888	3.7986
2004	191	12	1.3971	3.7361
2004	191	13	1.3938	3.7647
2004	191	14	1.3629	3.7932
2004	191	15	1.3098	3.7644
2004	191	16	1.2851	3.7704
2004	191	17	1.2519	3.7678
2004	191	18	1.2882	3.7275
2004	191	19	1.3111	3.8473
2004	191	20	1.3324	3.9461
2004	191	21	1.3109	3.9297
2004	191	22	1.2927	3.8863
2004	191	23	1.2882	3.8527
2004	192	0	1.3134	3.8662
2004	192	1	1.3545	3.8281
2004	192	2	1.3985	3.8604
2004	192	3	1.4205	3.9260
2004	192	4	1.4384	3.9291
2004	192	5	1.3782	3.8106
2004	192	6	1.4558	3.7394
2004	192	7	1.5314	3.6756
2004	192	8	1.5388	3.7382
2004	192	9	1.4283	3.7248
2004	192	10	1.3296	3.7091
2004	192	11	1.2632	3.7081
2004	192	12	1.2320	3.8165
2004	192	13	1.2497	3.7810
2004	192	14	1.2403	3.7628
2004	192	15	1.2355	3.7398
2004	192	16	1.2060	3.6059
2004	192	17	1.0584	4.0866
2004	192	18	1.0986	4.0106
2004	192	19	1.1898	3.9544
2004	192	20	1.2560	3.8853
2004	192	21	1.2320	4.0615
2004	192	22	1.1492	4.1542
2004	192	23	1.2028	4.1196
2004	193	0	1.3288	4.1261
2004	193	1	1.4111	4.1265
2004	193	2	1.4325	4.0109
2004	193	3	1.3788	4.0359
2004	193	4	1.2413	3.9327
2004	193	5	1.1691	3.9103
2004	193	6	1.1915	3.9454
2004	193	7	1.1691	3.9393
2004	193	8	1.1691	3.9266
2004	193	9	1.2751	3.8497
2004	193	10	1.2615	3.8483
2004	193	11	1.1572	3.7579
2004	193	12	1.1089	4.2528
2004	193	13	0.89982	4.3745
2004	193	14	0.75358	4.1719
2004	193	15	0.72346	4.0973
2004	193	16	0.61909	4.0977
2004	193	17	0.60097	4.0813
2004	193	18	0.61909	4.0860
2004	193	19	0.71600	4.0584
2004	193	20	0.75051	4.0972
2004	193	21	0.83378	4.0638
2004	193	22	0.84819	4.8012
2004	193	23	0.78675	4.7406
2004	194	0	0.87040	4.6867
2004	194	1	0.89818	4.8321
2004	194	2	0.82413	4.7215
2004	194	3	0.93902	4.5364
2004	194	4	1.0737	4.5224
2004	194	5	1.1079	4.5878
2004	194	6	1.0806	4.4421
2004	194	7	1.0286	4.3536
2004	194	8	1.0286	4.3369
2004	194	9	1.0043	4.3221
2004	194	10	1.0208	4.2951
2004	194	11	1.0043	4.3331
2004	194	12	0.93902	4.2561
2004	194	13	0.96379	4.2378
2004	194	14	0.97635	4.2108
2004	194	15	1.0208	4.2412
2004	194	16	1.0162	4.2264
2004	194	17	1.0366	4.2455
2004	194	18	1.0770	4.2800
2004	194	19	1.0434	4.2635
2004	194	20	1.0208	4.2258
2004	194	21	1.1492	4.4928
2004	194	22	1.1801	4.6514
2004	194	23	1.2681	4.6810
2004	195	0	1.2760	5.3612
2004	195	1	1.3363	5.1571
2004	195	2	1.2639	4.6445
2004	195	3	1.1575	4.5207
2004	195	4	1.0366	4.3574
2004	195	5	1.0667	4.3024
2004	195	6	1.1550	4.8121
2004	195	7	1.2327	4.9192
2004	195	8	1.2074	4.6143
2004	195	9	1.1209	4.5233
2004	195	10	1.0945	4.4867
2004	195	11	1.0133	4.4469
2004	195	12	1.0179	4.4230
2004	195	13	1.0009	4.3782
2004	195	14	1.0322	4.3054
2004	195	15	0.89982	4.2693
2004	195	16	0.85612	4.2265
2004	195	17	0.86213	4.1901
2004	195	18	0.97128	4.6447
2004	195	19	1.1332	4.5061
2004	195	20	1.1474	4.4983
2004	195	21	1.1836	4.7159
2004	195	22	1.1544	4.5840
2004	195	23	1.1405	4.5040
2004	196	0	1.1951	4.5177
2004	196	1	1.2365	4.5020
2004	196	2	1.2230	4.4899
2004	196	3	1.2413	4.4867
2004	196	4	1.2615	4.4857
2004	196	5	1.3054	4.7397
2004	196	6	1.4376	4.7960
2004	196	7	1.4615	4.5063
2004	196	8	1.4870	4.4615
2004	196	9	1.4760	4.4301
2004	196	10	1.4406	4.3510
2004	196	11	1.4532	4.3503
2004	196	12	1.4155	4.3228
2004	196	13	1.3782	4.2813
2004	196	14	1.3526	4.2710
2004	196	15	1.3782	4.2437
2004	196	16	1.3922	4.2101
2004	196	17	1.4091	4.2567
2004	196	18	1.3782	4.3346
2004	196	19	1.3990	4.2885
2004	196	20	1.4160	4.2719
2004	196	21	1.4059	4.2469
2004	196	22	1.4567	4.2794
2004	196	23	1.4411	4.3221
2004	197	0	1.4814	4.2770
2004	197	1	1.5180	4.2677
2004	197	2	1.5308	4.2567
2004	197	3	1.5762	4.2683
2004	197	4	1.5806	4.2646
2004	197	5	1.6001	4.2619
2004	197	6	1.6208	4.2567
2004	197	7	1.6463	4.2695
2004	197	8	1.6594	4.2613
2004	197	9	1.6810	4.2731
2004	197	10	1.7165	4.2739
2004	197	11	1.6775	4.2614
2004	197	12	1.6950	4.2855
2004	197	13	1.6915	4.2848
2004	197	14	1.6557	4.2846
2004	197	15	1.6344	4.2662
2004	197	16	1.6099	4.2255
2004	197	17	1.5952	4.2082
2004	197	18	1.5015	4.1639
2004	197	19	1.4591	4.1258
2004	197	20	1.4219	4.2583
2004	197	21	1.4703	4.2523
2004	197	22	1.3367	4.1114
2004	197	23	1.3817	4.2412
2004	198	0	1.4411	4.2346
2004	198	1	1.4567	4.2244
2004	198	2	1.4979	4.2292
2004	198	3	1.5223	4.2347
2004	198	4	1.5373	4.2600
2004	198	5	1.5694	4.2898
2004	198	6	1.6043	4.3030
2004	198	7	1.5916	4.2707
2004	198	8	1.5239	4.1560
2004	198	9	1.4814	4.1604
2004	198	10	1.4219	4.0205
2004	198	11	1.3746	4.0369
2004	198	12	1.3300	4.0231
2004	198	13	1.3334	4.0527
2004	198	14	1.2936	4.0479
2004	198	15	1.2355	4.0592
2004	198	16	1.1796	4.0400
2004	198	17	1.1367	3.9221
2004	198	18	1.1529	3.7866
2004	198	19	1.1801	3.7440
2004	198	20	1.1474	3.7456
2004	198	21	1.1836	3.9405
2004	198	22	1.2122	4.1137
2004	198	23	1.1602	4.3265
2004	199	0	0.94939	4.2588
2004	199	1	0.52634	4.8709
2004	199	2	0.19866	4.6528
2004	199	3	0.19033	4.3284
2004	199	4	0.28780	4.4316
2004	199	5	0.28780	4.4458
2004	199	6	0.28780	4.5526
2004	199	7	0.43457	4.8746
2004	199	8	0.66839	4.8866
2004	199	9	0.73560	4.4884
2004	199	10	0.70329	4.4372
2004	199	11	0.63043	4.3536
2004	199	12	0.68842	4.7107
2004	199	13	0.69108	4.4237
2004	199	14	0.69108	4.4030
2004	199	15	0.70672	4.3932
2004	199	16	0.67578	4.3816
2004	199	17	0.66839	4.3747
2004	199	18	0.63949	4.3898
2004	199	19	0.67210	4.3945
2004	199	20	0.77232	4.4152
2004	199	21	0.84448	4.4353
2004	199	22	0.97313	4.4369
2004	199	23	1.0366	4.4749
2004	200	0	1.0842	4.4365
2004	200	1	1.1149	4.4406
2004	200	2	1.2425	4.5164
2004	200	3	1.2327	4.5176
2004	200	4	1.2212	5.0501
2004	200	5	1.4925	5.1413
2004	200	6	1.4979	4.7418
2004	200	7	1.3675	4.4955
2004	200	8	1.4283	4.5029
2004	200	9	1.4655	4.4791
2004	200	10	1.5363	4.4705
2004	200	11	1.5717	4.4770
2004	200	12	1.5145	4.4350
2004	200	13	1.4994	4.3939
2004	200	14	1.4925	4.3778
2004	200	15	1.4760	4.3625
2004	200	16	1.4843	4.3776
2004	200	17	1.4352	4.3471
2004	200	18	1.3627	4.2769
2004	200	19	1.3725	4.2496
2004	200	20	1.3904	4.2021
2004	200	21	1.3934	4.2524
2004	200	22	1.4406	4.2644
2004	200	23	1.4651	4.2732
2004	201	0	1.5049	4.2844
2004	201	1	1.4884	4.2731
2004	201	2	1.5171	4.2561
2004	201	3	1.5717	4.8337
2004	201	4	1.6758	4.5555
2004	201	5	1.6966	4.4685
2004	201	6	1.6686	4.3851
2004	201	7	1.6063	4.3407
2004	201	8	1.4498	4.2622
2004	201	9	1.5422	4.4589
2004	201	10	1.5797	4.4386
2004	201	11	1.5784	4.4056
2004	201	12	1.5762	4.3790
2004	201	13	1.5731	4.3548
2004	201	14	1.5806	4.3290
2004	201	15	1.5437	4.2544
2004	201	16	1.5587	4.2645
2004	201	17	1.4004	4.2333
2004	201	18	1.4093	4.2411
2004	201	19	1.4286	4.2394
2004	201	20	1.3969	4.1418
2004	201	21	1.4219	4.6000
2004	201	22	1.4536	4.4043
2004	201	23	1.4685	4.3191
2004	202	0	1.5223	4.3316
2004	202	1	1.5506	4.3572
2004	202	2	1.5928	4.4429
2004	202	3	1.5806	4.3702
2004	202	4	1.6168	4.3352
2004	202	5	1.6793	4.3760
2004	202	6	1.8096	4.5065
2004	202	7	1.7537	4.3820
2004	202	8	1.7867	4.3980
2004	202	9	1.8016	4.3785
2004	202	10	1.7956	4.3603
2004	202	11	1.7733	4.3243
2004	202	12	1.7232	4.3179
2004	202	13	1.6931	4.3075
2004	202	14	1.6744	4.3025
2004	202	15	1.6639	4.2869
2004	202	16	1.6326	4.3106
2004	202	17	1.6455	4.3049
2004	202	18	1.6460	4.3032
2004	202	19	1.6773	4.2705
2004	202	20	1.6455	4.3702
2004	202	21	1.6792	4.4135
2004	202	22	1.6702	4.3949
2004	202	23	1.6811	4.3433
2004	203	0	1.7232	4.3561
2004	203	1	1.7532	4.3632
2004	203	2	1.7645	4.3842
2004	203	3	1.7797	4.3620
2004	203	4	1.7703	4.3514
2004	203	5	1.7755	4.3702
2004	203	6	1.7626	4.4537
2004	203	7	1.8121	4.5561
2004	203	8	1.8324	4.4354
2004	203	9	1.8195	4.4219
2004	203	10	1.8134	4.4247
2004	203	11	1.7904	4.4046
2004	203	12	1.7596	4.3722
2004	203	13	1.7613	4.3568
2004	203	14	1.7404	4.3465
2004	203	15	1.7419	4.3606
2004	203	16	1.7228	4.3311
2004	203	17	1.7103	4.3218
2004	203	18	1.7068	4.3235
2004	203	19	1.7137	4.3131
2004	203	20	1.7150	4.2990
2004	203	21	1.7050	4.2879
2004	203	22	1.7330	4.3111
2004	203	23	1.7527	4.3201
2004	204	0	1.7512	4.3192
2004	204	1	1.7666	4.3328
2004	204	2	1.7839	4.3070
2004	204	3	1.7908	4.3248
2004	204	4	1.7935	4.3012
2004	204	5	1.7769	4.2762
2004	204	6	1.7797	4.2770
2004	204	7	1.8016	4.2760
2004	204	8	1.8056	4.3047
2004	204	9	1.8043	4.2748
2004	204	10	1.9106	4.4855
2004	204	11	1.9096	4.4464
2004	204	12	1.8064	4.2923
2004	204	13	1.6457	4.0863
2004	204	14	1.4526	4.1155
2004	204	15	1.3334	3.8409
2004	204	16	1.2765	3.7267
2004	204	17	1.1153	3.6941
2004	204	18	1.0842	4.0152
2004	204	19	1.2390	4.0176
2004	204	20	1.3071	4.9525
2004	204	21	1.3172	5.2981
2004	204	22	0.91855	4.6014
2004	204	23	0.24551	4.1178
2004	205	0	0.31806	4.5002
2004	205	1	0.53148	5.1086
2004	205	2	0.61909	5.0359
2004	205	3	1.3132	5.2024
2004	205	4	1.6100	5.3270
2004	205	5	2.0855	5.3108
2004	205	6	2.2454	5.4928
2004	205	7	2.2463	5.3183
2004	205	8	2.2708	5.7444
2004	205	9	2.3765	5.5672
2004	205	10	2.3639	4.9719
2004	205	11	2.3261	5.0361
2004	205	12	2.3342	5.0046
2004	205	13	2.3823	4.6588
2004	205	14	2.4124	5.0128
2004	205	15	2.5087	4.9101
2004	205	16	2.6119	5.0772
2004	205	17	2.5910	4.9978
2004	205	18	2.6242	4.8803
2004	205	19	2.5367	4.7871
2004	205	20	2.4854	4.7515
2004	205	21	2.4412	4.7318
2004	205	22	2.3957	4.7536
2004	205	23	2.3236	4.7664
2004	206	0	2.3166	4.8057
2004	206	1	2.3689	4.8507
2004	206	2	2.4483	4.8543
2004	206	3	2.4835	4.8162
2004	206	4	2.3695	4.6941
2004	206	5	2.4728	4.8425
2004	206	6	2.5396	5.2934
2004	206	7	2.4394	4.9394
2004	206	8	2.4702	4.7685
2004	206	9	2.4407	4.7304
2004	206	10	2.3457	4.6627
2004	206	11	2.3149	4.6051
2004	206	12	2.3030	4.9219
2004	206	13	2.1630	4.9404
2004	206	14	2.1573	4.7790
2004	206	15	2.1697	4.6728
2004	206	16	2.1398	4.4544
2004	206	17	1.9979	4.3890
2004	206	18	2.0425	4.4119
2004	206	19	2.0027	4.3578
2004	206	20	2.0483	4.4550
2004	206	21	2.1362	4.4514
2004	206	22	2.1916	4.3219
2004	206	23	2.2416	5.3768
2004	207	0	2.3232	5.4729
2004	207	1	2.5312	5.7669
2004	207	2	2.4707	5.6970
2004	207	3	2.0952	5.2290
2004	207	4	2.0279	4.8963
2004	207	5	2.0369	4.8946
2004	207	6	1.9211	5.0780
2004	207	7	2.0682	5.1596
2004	207	8	1.8432	4.9125
2004	207	9	1.9967	4.9520
2004	207	10	1.8698	5.1800
2004	207	11	1.4760	4.5958
2004	207	12	1.2003	4.9185
2004	207	13	1.5131	5.1004
2004	207	14	1.7151	5.2992
2004	207	15	1.7275	4.8838
2004	207	16	1.3913	4.6121
2004	207	17	1.0170	4.5395
2004	207	18	1.1529	4.6095
2004	207	19	1.6154	5.3772
2004	207	20	1.4476	5.0845
2004	207	21	1.8211	5.4403
2004	207	22	1.6403	5.8384
2004	207	23	2.1094	5.5277
2004	208	0	2.4179	5.9327
2004	208	1	2.4013	5.6352
2004	208	2	2.3733	5.4087
2004	208	3	2.3900	5.4824
2004	208	4	2.3651	4.9884
2004	208	5	2.3341	4.9318
2004	208	6	2.3079	4.8168
2004	208	7	2.3558	4.8322
2004	208	8	2.3668	4.8341
2004	208	9	2.3169	4.7597
2004	208	10	2.2987	4.7547
2004	208	11	2.3043	4.7209
2004	208	12	2.2848	4.6377
2004	208	13	2.2782	4.6209
2004	208	14	2.2437	4.5951
2004	208	15	2.2269	4.5762
2004	208	16	2.2323	4.6294
2004	208	17	2.2279	4.6272
2004	208	18	2.1898	4.6119
2004	208	19	2.1433	4.5226
2004	208	20	2.1893	4.5720
2004	208	21	2.1924	4.5861
2004	208	22	2.2064	4.9895
2004	208	23	2.2810	5.0278
2004	209	0	1.5101	5.4635
2004	209	1	1.5530	5.0331
2004	209	2	1.4951	4.2634
2004	209	3	1.1517	4.4554
2004	209	4	1.3308	4.7804
2004	209	5	1.3888	4.5525
2004	209	6	1.2615	5.4811
2004	209	7	1.3856	5.3693
2004	209	8	1.2660	4.9625
2004	209	9	1.2885	5.2491
2004	209	10	1.3649	4.6062
2004	209	11	1.3400	4.8005
2004	209	12	1.7556	4.7596
2004	209	13	1.9923	5.4216
2004	209	14	1.7527	5.4243
2004	209	15	2.0729	4.9141
2004	209	16	2.0377	5.2236
2004	209	17	1.8935	5.2044
2004	209	18	2.0934	5.4317
2004	209	19	2.1463	5.2525
2004	209	20	2.1178	5.5280
2004	209	21	2.4183	5.7071
2004	209	22	2.5356	5.5143
2004	209	23	2.6487	5.5826
2004	210	0	2.5879	5.1758
2004	210	1	2.6287	5.0568
2004	210	2	2.6449	5.1016
2004	210	3	2.6893	5.3738
2004	210	4	2.7056	5.0966
2004	210	5	2.8175	5.4300
2004	210	6	2.8496	5.3307
2004	210	7	2.8996	5.0335
2004	210	8	2.9364	5.0066
2004	210	9	2.9705	4.9785
2004	210	10	2.9963	4.9777
2004	210	11	2.9827	4.9464
2004	210	12	2.9584	4.8952
2004	210	13	2.9174	4.8316
2004	210	14	2.9656	4.9881
2004	210	15	3.0190	5.0488
2004	210	16	3.0443	5.0975
2004	210	17	2.9734	4.9855
2004	210	18	2.9617	4.9467
2004	210	19	2.9674	4.9362
2004	210	20	2.9521	4.9358
2004	210	21	2.9269	5.1874
2004	210	22	2.9935	5.3641
2004	210	23	3.0092	5.1061
2004	211	0	2.9909	5.0234
2004	211	1	2.9978	4.9876
2004	211	2	3.0183	4.9604
2004	211	3	3.0142	4.9457
2004	211	4	3.0183	5.0418
2004	211	5	3.0104	5.0040
2004	211	6	3.0079	5.0312
2004	211	7	3.0271	5.0527
2004	211	8	3.0374	5.0104
2004	211	9	3.0440	4.9529
2004	211	10	3.0501	4.9317
2004	211	11	3.0387	4.9121
2004	211	12	3.0236	4.8755
2004	211	13	3.0251	4.8570
2004	211	14	3.0221	4.8646
2004	211	15	3.0153	4.8455
2004	211	16	2.9909	4.8295
2004	211	17	2.9743	4.8263
2004	211	18	2.9618	4.8209
2004	211	19	2.9775	4.8148
2004	211	20	2.9813	4.8277
2004	211	21	2.9747	4.8261
2004	211	22	2.9552	4.8288
2004	211	23	2.9753	4.8426
2004	212	0	2.9811	4.7499
2004	212	1	2.9749	4.7436
2004	212	2	2.9761	4.7470
2004	212	3	2.9629	4.7350
2004	212	4	2.9520	4.7361
2004	212	5	2.9204	4.7005
2004	212	6	2.9063	4.6937
2004	212	7	2.8953	4.6739
2004	212	8	2.9055	4.6471
2004	212	9	2.9156	4.6475
2004	212	10	2.9225	4.6475
2004	212	11	2.8912	4.6417
2004	212	12	2.8842	4.6236
2004	212	13	2.8484	4.6276
2004	212	14	2.8335	4.5887
2004	212	15	2.8034	4.5525
2004	212	16	2.7805	4.5331
2004	212	17	2.7673	4.5156
2004	212	18	2.7553	4.4828
2004	212	19	2.7627	4.4934
2004	212	20	2.7707	4.4967
2004	212	21	3.2438	5.9323
2004	212	22	3.1022	5.9083
2004	212	23	2.7676	4.5908
2004	213	0	2.7872	4.7052
2004	213	1	2.7855	4.6802
2004	213	2	2.7894	4.7218
2004	213	3	2.8040	4.7043
2004	213	4	2.8046	4.7264
2004	213	5	2.8065	4.7516
2004	213	6	2.8050	4.7444
2004	213	7	2.7758	4.6940
2004	213	8	2.7782	4.7197
2004	213	9	2.7968	4.7338
2004	213	10	2.7702	4.6963
2004	213	11	2.7598	4.6521
2004	213	12	2.7199	4.5963
2004	213	13	2.7004	4.5262
2004	213	14	2.6708	4.4814
2004	213	15	2.5916	4.4072
2004	213	16	2.5404	4.5218
2004	213	17	2.5005	4.5319
2004	213	18	2.5252	4.5153
2004	213	19	2.5381	4.5421
2004	213	20	2.3609	4.5592
2004	213	21	2.3980	4.5802
2004	213	22	2.5203	4.5881
2004	213	23	2.5287	4.5958
2004	214	0	2.6131	4.6332
2004	214	1	2.6299	4.6539
2004	214	2	2.6713	4.7423
2004	214	3	2.4817	4.6928
2004	214	4	2.4065	4.7441
2004	214	5	2.2996	4.6328
2004	214	6	2.2688	4.6010
2004	214	7	2.2358	4.5569
2004	214	8	2.2001	4.5593
2004	214	9	2.1556	4.5129
2004	214	10	2.1492	4.4957
2004	214	11	2.1658	4.4917
2004	214	12	2.1935	4.4498
2004	214	13	2.1945	4.4588
2004	214	14	2.1635	4.4584
2004	214	15	2.1134	4.4544
2004	214	16	2.0561	4.4245
2004	214	17	2.1152	4.4195
2004	214	18	2.1554	4.4280
2004	214	19	2.2118	4.4136
2004	214	20	2.2471	4.4428
2004	214	21	2.2835	4.5115
2004	214	22	2.2516	4.4708
2004	214	23	2.2204	4.3758
2004	215	0	2.3193	4.3428
2004	215	1	2.3588	4.3171
2004	215	2	2.3678	4.3212
2004	215	3	2.3661	4.3350
2004	215	4	2.3330	4.3414
2004	215	5	2.2996	4.3171
2004	215	6	2.2805	4.2999
2004	215	7	2.3513	4.2970
2004	215	8	2.4011	5.0154
2004	215	9	2.3664	5.0062
2004	215	10	2.4276	4.7577
2004	215	11	2.4220	4.6658
2004	215	12	2.4192	4.6442
2004	215	13	2.3924	4.6026
2004	215	14	2.3840	4.5913
2004	215	15	2.3628	4.5905
2004	215	16	2.3338	4.5816
2004	215	17	2.3112	4.5728
2004	215	18	2.3502	4.5561
2004	215	19	2.3567	4.5565
2004	215	20	2.3832	4.5546
2004	215	21	2.4139	4.5189
2004	215	22	2.4107	4.4505
2004	215	23	2.3549	4.8430
2004	216	0	2.3577	4.5334
2004	216	1	2.3491	4.4946
2004	216	2	2.3854	4.4752
2004	216	3	2.4011	4.5259
2004	216	4	2.3692	4.5652
2004	216	5	2.2963	4.5551
2004	216	6	2.2769	4.5281
2004	216	7	2.2601	4.4987
2004	216	8	2.2378	4.4612
2004	216	9	2.1822	4.4392
2004	216	10	2.1719	4.4310
2004	216	11	2.1774	4.3905
2004	216	12	2.1763	4.3781
2004	216	13	2.1686	4.3578
2004	216	14	2.1410	4.3465
2004	216	15	2.0947	4.3414
2004	216	16	2.0503	4.3382
2004	216	17	2.0872	4.3331
2004	216	18	2.1286	4.3218
2004	216	19	2.1418	4.3221
2004	216	20	2.1483	4.3229
2004	216	21	2.1351	4.3232
2004	216	22	2.1077	4.3400
2004	216	23	2.0816	4.3324
2004	217	0	2.1291	4.3324
2004	217	1	2.2006	4.3743
2004	217	2	2.2348	4.3834
2004	217	3	2.2404	4.3941
2004	217	4	2.2069	4.3857
2004	217	5	2.2239	4.3782
2004	217	6	2.2328	4.3867
2004	217	7	2.2202	4.4053
2004	217	8	2.2126	4.4132
2004	217	9	2.1936	4.3988
2004	217	10	2.1846	4.3913
2004	217	11	2.1587	4.3988
2004	217	12	2.1596	4.3915
2004	217	13	2.1887	4.3542
2004	217	14	2.1982	4.3185
2004	217	15	2.1730	4.2751
2004	217	16	2.1169	4.1546
2004	217	17	2.1283	4.1586
2004	217	18	2.1485	4.1465
2004	217	19	2.1615	4.0391
2004	217	20	2.1608	4.0371
2004	217	21	2.1541	4.0488
2004	217	22	2.1532	4.1783
2004	217	23	2.1524	4.1917
2004	218	0	2.1777	4.1970
2004	218	1	2.1965	4.2044
2004	218	2	2.2037	4.2062
2004	218	3	2.2107	4.2133
2004	218	4	2.2166	4.2115
2004	218	5	2.2126	4.2067
2004	218	6	2.1611	4.1830
2004	218	7	2.1027	4.1554
2004	218	8	2.0891	4.1646
2004	218	9	2.0945	4.1641
2004	218	10	2.1191	4.1576
2004	218	11	2.1457	4.1271
2004	218	12	2.1410	4.0921
2004	218	13	2.1060	4.0698
2004	218	14	1.9806	3.9306
2004	218	15	1.8482	3.9076
2004	218	16	1.7678	3.8440
2004	218	17	1.7743	3.8317
2004	218	18	1.8704	3.8261
2004	218	19	1.9193	3.8410
2004	218	20	1.9131	3.8033
2004	218	21	1.8925	3.7955
2004	218	22	1.9388	3.8877
2004	218	23	1.9842	3.8595
2004	219	0	2.0390	3.8650
2004	219	1	2.0361	4.7190
